index	captionID	pairID	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	gold_label
251	3691765410.jpg#0	3691765410.jpg#0r1n	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( The man ) ( ( was ( on ( ( the job ) ( trying ( to ( move ( some equipment ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT The) (NN man)) (VP (VBD was) (PP (IN on) (NP (NP (DT the) (NN job)) (VP (VBG trying) (S (VP (TO to) (VP (VB move) (NP (DT some) (NN equipment))))))))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	The man was on the job trying to move some equipment.	neutral	neutral
252	3691765410.jpg#0	3691765410.jpg#0r5c	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( a man ) ( pulls ( his beard ) ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT a) (NN man)) (VP (VBZ pulls) (NP (PRP$ his) (NN beard)))))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	a man pulls his beard	contradiction	contradiction
253	3691765410.jpg#0	3691765410.jpg#0r3c	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( a ( bearded man ) ) ( ( is ( ( pulling ( a car ) ) ( with ( his teeth ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT a) (JJ bearded) (NN man)) (VP (VBZ is) (VP (VBG pulling) (NP (DT a) (NN car)) (PP (IN with) (NP (PRP$ his) (NNS teeth))))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	a bearded man is pulling a car with his teeth.	contradiction	contradiction
254	3691765410.jpg#0	3691765410.jpg#0r5n	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( a man ) ( competes ( in ( a ( rope ( pulling contest ) ) ) ) ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT a) (NN man)) (VP (VBZ competes) (PP (IN in) (NP (DT a) (NN rope) (VBG pulling) (NN contest))))))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	a man competes in a rope pulling contest	neutral	neutral
255	3691765410.jpg#0	3691765410.jpg#0r4n	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( A man ) ( is ( trying ( to ( ( ( pull ( his car ) ) out ) ( of ( a lake ) ) ) ) ) ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG trying) (S (VP (TO to) (VP (VB pull) (NP (PRP$ his) (NN car)) (PRT (RP out)) (PP (IN of) (NP (DT a) (NN lake))))))))))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man is trying to pull his car out of a lake	neutral	neutral
256	3691765410.jpg#0	3691765410.jpg#0r1c	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( The man ) ( ( was ( clean shaven ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT The) (NN man)) (VP (VBD was) (ADJP (JJ clean) (JJ shaven))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	The man was clean shaven.	contradiction	contradiction
257	3691765410.jpg#0	3691765410.jpg#0r3e	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( A ( bearded man ) ) ( ( is ( pulling ( on ( a rope ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT A) (JJ bearded) (NN man)) (VP (VBZ is) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A bearded man is pulling on a rope.	entailment	entailment
258	3691765410.jpg#0	3691765410.jpg#0r2n	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( A man ) ( ( is ( ( dragging ( a sled ) ) ( behind him ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG dragging) (NP (DT a) (NN sled)) (PP (IN behind) (NP (PRP him))))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man is dragging a sled behind him.	neutral	neutral
259	3691765410.jpg#0	3691765410.jpg#0r2c	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( ( A man ) ( in ( a swimsuit ) ) ) ( , ( ( swings ( on ( a rope ) ) ) . ) ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NN swimsuit)))) (, ,) (VP (VBZ swings) (PP (IN on) (NP (DT a) (NN rope)))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man in a swimsuit, swings on a rope.	contradiction	contradiction
260	3691765410.jpg#0	3691765410.jpg#0r4c	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( A man ) ( is ( wearing ( a ( black shirt ) ) ) ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (JJ black) (NN shirt))))))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man is wearing a black shirt	contradiction	contradiction
261	3691765410.jpg#0	3691765410.jpg#0r4e	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( A man ) ( ( is ( pulling ( on ( a rope ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man is pulling on a rope.	entailment	entailment
262	3691765410.jpg#0	3691765410.jpg#0r1e	( ( ( A man ) ( with ( a beard ) ) ) ( , ( ( ( ( ( wearing ( a ( red shirt ) ) ) ( with ( gray ( sleeves ( and ( work gloves ) ) ) ) ) ) , ) ( pulling ( on ( a rope ) ) ) ) . ) ) )	( ( The man ) ( ( is ( able ( to ( grow ( a beard ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN beard)))) (, ,) (VP (VP (VBG wearing) (NP (DT a) (JJ red) (NN shirt)) (PP (IN with) (NP (JJ gray) (NNS sleeves) (CC and) (NN work) (NNS gloves)))) (, ,) (VP (VBG pulling) (PP (IN on) (NP (DT a) (NN rope))))) (. .)))	(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (ADJP (JJ able) (S (VP (TO to) (VP (VB grow) (NP (DT a) (NN beard))))))) (. .)))	A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	The man is able to grow a beard.	entailment	entailment
263	3691765410.jpg#1	3691765410.jpg#1r1c	( ( ( ( A man ) ( with ( ( ( facial hair ) and ) ( a ( ( ( red and ) gray ) shirt ) ) ) ) ) ( tugging ( on ( ( a piece ) ( of rope ) ) ) ) ) . )	( ( A man ) ( ( is ( naked ( on ( the bed ) ) ) ) . ) )	(ROOT (NP (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NP (JJ facial) (NN hair)) (CC and) (NP (DT a) (ADJP (JJ red) (CC and) (JJ gray)) (NN shirt))))) (VP (VBG tugging) (PP (IN on) (NP (NP (DT a) (NN piece)) (PP (IN of) (NP (NN rope)))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (ADJP (JJ naked) (PP (IN on) (NP (DT the) (NN bed))))) (. .)))	A man with facial hair and a red and gray shirt tugging on a piece of rope.	A man is naked on the bed.	contradiction	contradiction
264	3691765410.jpg#1	3691765410.jpg#1r1n	( ( ( ( A man ) ( with ( ( ( facial hair ) and ) ( a ( ( ( red and ) gray ) shirt ) ) ) ) ) ( tugging ( on ( ( a piece ) ( of rope ) ) ) ) ) . )	( ( A man ) ( ( is ( wearing ( a ( ( ( red and ) gray ) shirt ) ) ) ) . ) )	(ROOT (NP (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NP (JJ facial) (NN hair)) (CC and) (NP (DT a) (ADJP (JJ red) (CC and) (JJ gray)) (NN shirt))))) (VP (VBG tugging) (PP (IN on) (NP (NP (DT a) (NN piece)) (PP (IN of) (NP (NN rope)))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (ADJP (JJ red) (CC and) (JJ gray)) (NN shirt)))) (. .)))	A man with facial hair and a red and gray shirt tugging on a piece of rope.	A man is wearing a red and gray shirt.	neutral	neutral
265	3691765410.jpg#1	3691765410.jpg#1r1e	( ( ( ( A man ) ( with ( ( ( facial hair ) and ) ( a ( ( ( red and ) gray ) shirt ) ) ) ) ) ( tugging ( on ( ( a piece ) ( of rope ) ) ) ) ) . )	( ( A man ) ( ( has ( facial hair ) ) . ) )	(ROOT (NP (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NP (JJ facial) (NN hair)) (CC and) (NP (DT a) (ADJP (JJ red) (CC and) (JJ gray)) (NN shirt))))) (VP (VBG tugging) (PP (IN on) (NP (NP (DT a) (NN piece)) (PP (IN of) (NP (NN rope)))))) (. .)))	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ has) (NP (JJ facial) (NN hair))) (. .)))	A man with facial hair and a red and gray shirt tugging on a piece of rope.	A man has facial hair.	entailment	entailment
266	6160193920.jpg#1	6160193920.jpg#1r1c	( ( ( A ( middle-aged ( oriental woman ) ) ) ( in ( ( ( a ( green headscarf ) ) and ) ( blue shirt ) ) ) ) ( ( is ( flashing ( a ( giant smile ) ) ) ) . ) )	( ( The ( middle ( aged ( oriental woman ) ) ) ) ( is ( watchingt v ) ) )	(ROOT (S (NP (NP (DT A) (JJ middle-aged) (JJ oriental) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ green) (NN headscarf)) (CC and) (NP (JJ blue) (NN shirt))))) (VP (VBZ is) (VP (VBG flashing) (NP (DT a) (JJ giant) (NN smile)))) (. .)))	(ROOT (S (NP (DT The) (JJ middle) (VBN aged) (JJ oriental) (NN woman)) (VP (VBZ is) (NP (FW watchingt) (FW v)))))	A middle-aged oriental woman in a green headscarf and blue shirt is flashing a giant smile.	The middle aged oriental woman is watchingt v	contradiction	contradiction
267	6160193920.jpg#1	6160193920.jpg#1r1e	( ( ( A ( middle-aged ( oriental woman ) ) ) ( in ( ( ( a ( green headscarf ) ) and ) ( blue shirt ) ) ) ) ( ( is ( flashing ( a ( giant smile ) ) ) ) . ) )	( ( ( A ( middle ( aged ( oriental woman ) ) ) ) ( in ( ( ( a ( green headscarf ) ) and ) ( blue shirt ) ) ) ) ( is ( flashing ( a ( giant smile ) ) ) ) )	(ROOT (S (NP (NP (DT A) (JJ middle-aged) (JJ oriental) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ green) (NN headscarf)) (CC and) (NP (JJ blue) (NN shirt))))) (VP (VBZ is) (VP (VBG flashing) (NP (DT a) (JJ giant) (NN smile)))) (. .)))	(ROOT (S (NP (NP (DT A) (JJ middle) (JJ aged) (JJ oriental) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ green) (NN headscarf)) (CC and) (NP (JJ blue) (NN shirt))))) (VP (VBZ is) (VP (VBG flashing) (NP (DT a) (JJ giant) (NN smile))))))	A middle-aged oriental woman in a green headscarf and blue shirt is flashing a giant smile.	A middle aged oriental woman in a green headscarf and blue shirt is flashing a giant smile	entailment	entailment
268	6160193920.jpg#1	6160193920.jpg#1r1n	( ( ( A ( middle-aged ( oriental woman ) ) ) ( in ( ( ( a ( green headscarf ) ) and ) ( blue shirt ) ) ) ) ( ( is ( flashing ( a ( giant smile ) ) ) ) . ) )	( ( The ( middle ( aged ( oriental woman ) ) ) ) ( is ( very happy ) ) )	(ROOT (S (NP (NP (DT A) (JJ middle-aged) (JJ oriental) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ green) (NN headscarf)) (CC and) (NP (JJ blue) (NN shirt))))) (VP (VBZ is) (VP (VBG flashing) (NP (DT a) (JJ giant) (NN smile)))) (. .)))	(ROOT (S (NP (DT The) (JJ middle) (VBN aged) (JJ oriental) (NN woman)) (VP (VBZ is) (ADJP (RB very) (JJ happy)))))	A middle-aged oriental woman in a green headscarf and blue shirt is flashing a giant smile.	The middle aged oriental woman is very happy	neutral	neutral
269	6160193920.jpg#0	6160193920.jpg#0r1n	( ( ( An ( Asian woman ) ) ( in ( ( ( a ( blue top ) ) and ) ( ( green headscarf ) ( ( smiling widely ) ( as ( another woman ) ) ) ) ) ) ) ( ( ( rows ( a boat ) ) ( in ( the background ) ) ) . ) )	( ( An ( Asian woman ) ) ( ( ( is happy ) ( because ( she ( ( found money ) ( on ( the ground ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT An) (JJ Asian) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ blue) (NN top)) (CC and) (NP (NP (JJ green) (NN headscarf)) (VP (VBG smiling) (ADVP (RB widely)) (PP (IN as) (NP (DT another) (NN woman)))))))) (VP (VBD rows) (NP (DT a) (NN boat)) (PP (IN in) (NP (DT the) (NN background)))) (. .)))	(ROOT (S (NP (DT An) (JJ Asian) (NN woman)) (VP (VBZ is) (ADJP (JJ happy)) (SBAR (IN because) (S (NP (PRP she)) (VP (VBD found) (NP (NN money)) (PP (IN on) (NP (DT the) (NN ground))))))) (. .)))	An Asian woman in a blue top and green headscarf smiling widely as another woman rows a boat in the background.	An Asian woman is happy because she found money on the ground.	neutral	neutral
270	6160193920.jpg#0	6160193920.jpg#0r1e	( ( ( An ( Asian woman ) ) ( in ( ( ( a ( blue top ) ) and ) ( ( green headscarf ) ( ( smiling widely ) ( as ( another woman ) ) ) ) ) ) ) ( ( ( rows ( a boat ) ) ( in ( the background ) ) ) . ) )	( ( An ( Asian woman ) ) ( ( is ( smiling ( at ( while ( ( another lady ) ( is rowing ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT An) (JJ Asian) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ blue) (NN top)) (CC and) (NP (NP (JJ green) (NN headscarf)) (VP (VBG smiling) (ADVP (RB widely)) (PP (IN as) (NP (DT another) (NN woman)))))))) (VP (VBD rows) (NP (DT a) (NN boat)) (PP (IN in) (NP (DT the) (NN background)))) (. .)))	(ROOT (S (NP (DT An) (JJ Asian) (NN woman)) (VP (VBZ is) (VP (VBG smiling) (PP (IN at) (SBAR (IN while) (S (NP (DT another) (NN lady)) (VP (VBZ is) (NP (NN rowing)))))))) (. .)))	An Asian woman in a blue top and green headscarf smiling widely as another woman rows a boat in the background.	An Asian woman is smiling at while another lady is rowing.	entailment	entailment
271	6160193920.jpg#0	6160193920.jpg#0r1c	( ( ( An ( Asian woman ) ) ( in ( ( ( a ( blue top ) ) and ) ( ( green headscarf ) ( ( smiling widely ) ( as ( another woman ) ) ) ) ) ) ) ( ( ( rows ( a boat ) ) ( in ( the background ) ) ) . ) )	( ( An ( Asian woman ) ) ( ( is ( running ( from ( a dog ) ) ) ) . ) )	(ROOT (S (NP (NP (DT An) (JJ Asian) (NN woman)) (PP (IN in) (NP (NP (DT a) (JJ blue) (NN top)) (CC and) (NP (NP (JJ green) (NN headscarf)) (VP (VBG smiling) (ADVP (RB widely)) (PP (IN as) (NP (DT another) (NN woman)))))))) (VP (VBD rows) (NP (DT a) (NN boat)) (PP (IN in) (NP (DT the) (NN background)))) (. .)))	(ROOT (S (NP (DT An) (JJ Asian) (NN woman)) (VP (VBZ is) (VP (VBG running) (PP (IN from) (NP (DT a) (NN dog))))) (. .)))	An Asian woman in a blue top and green headscarf smiling widely as another woman rows a boat in the background.	An Asian woman is running from a dog.	contradiction	contradiction
272	3691765410.jpg#4	3691765410.jpg#4r1e	( ( ( A ( boat worker ) ) ( securing line ) ) . )	( ( A worker ) ( ( is ( ( doing something ) ( to ( a boat ) ) ) ) . ) )	(ROOT (NP (NP (DT A) (NN boat) (NN worker)) (VP (VBG securing) (NP (NN line))) (. .)))	(ROOT (S (NP (DT A) (NN worker)) (VP (VBZ is) (VP (VBG doing) (NP (NN something)) (PP (TO to) (NP (DT a) (NN boat))))) (. .)))	A boat worker securing line.	A worker is doing something to a boat.	entailment	entailment
273	3691765410.jpg#4	3691765410.jpg#4r1c	( ( ( A ( boat worker ) ) ( securing line ) ) . )	( ( The ( boat worker ) ) ( ( is ( swimming ( in ( the ocean ) ) ) ) . ) )	(ROOT (NP (NP (DT A) (NN boat) (NN worker)) (VP (VBG securing) (NP (NN line))) (. .)))	(ROOT (S (NP (DT The) (NN boat) (NN worker)) (VP (VBZ is) (VP (VBG swimming) (PP (IN in) (NP (DT the) (NN ocean))))) (. .)))	A boat worker securing line.	The boat worker is swimming in the ocean.	contradiction	contradiction
274	3691765410.jpg#4	3691765410.jpg#4r1n	( ( ( A ( boat worker ) ) ( securing line ) ) . )	( ( The ( boat worker ) ) ( ( works ( hard ( to ( establish ( the line ) ) ) ) ) . ) )	(ROOT (NP (NP (DT A) (NN boat) (NN worker)) (VP (VBG securing) (NP (NN line))) (. .)))	(ROOT (S (NP (DT The) (NN boat) (NN worker)) (VP (VBZ works) (ADJP (JJ hard) (S (VP (TO to) (VP (VB establish) (NP (DT the) (NN line))))))) (. .)))	A boat worker securing line.	The boat worker works hard to establish the line.	neutral	neutral
275	2178064851.jpg#3	2178064851.jpg#3r1n	( ( ( A ( small girl ) ) ( with ( a necklace ) ) ) ( ( is swimming ) . ) )	( ( ( A ( small girl ) ) ( with ( a necklace ) ) ) ( is ( swimming ( in ( a pool ) ) ) ) )	(ROOT (S (NP (NP (DT A) (JJ small) (NN girl)) (PP (IN with) (NP (DT a) (NN necklace)))) (VP (VBZ is) (VP (VBG swimming))) (. .)))	(ROOT (S (NP (NP (DT A) (JJ small) (NN girl)) (PP (IN with) (NP (DT a) (NN necklace)))) (VP (VBZ is) (VP (VBG swimming) (PP (IN in) (NP (DT a) (NN pool)))))))	A small girl with a necklace is swimming.	A small girl with a necklace is swimming in a pool	neutral	neutral
276	2178064851.jpg#3	2178064851.jpg#3r1c	( ( ( A ( small girl ) ) ( with ( a necklace ) ) ) ( ( is swimming ) . ) )	( ( A ( fat girl ) ) ( is ( ( diving off ) ( the edge ) ) ) )	(ROOT (S (NP (NP (DT A) (JJ small) (NN girl)) (PP (IN with) (NP (DT a) (NN necklace)))) (VP (VBZ is) (VP (VBG swimming))) (. .)))	(ROOT (S (NP (DT A) (JJ fat) (NN girl)) (VP (VBZ is) (VP (VBG diving) (PRT (RP off)) (NP (DT the) (NN edge))))))	A small girl with a necklace is swimming.	A fat girl is diving off the edge	contradiction	contradiction
277	2178064851.jpg#3	2178064851.jpg#3r1e	( ( ( A ( small girl ) ) ( with ( a necklace ) ) ) ( ( is swimming ) . ) )	( ( ( A ( small girl ) ) ( with ( a necklace ) ) ) ( is ( in ( the water ) ) ) )	(ROOT (S (NP (NP (DT A) (JJ small) (NN girl)) (PP (IN with) (NP (DT a) (NN necklace)))) (VP (VBZ is) (VP (VBG swimming))) (. .)))	(ROOT (S (NP (NP (DT A) (JJ small) (NN girl)) (PP (IN with) (NP (DT a) (NN necklace)))) (VP (VBZ is) (PP (IN in) (NP (DT the) (NN water))))))	A small girl with a necklace is swimming.	A small girl with a necklace is in the water	entailment	entailment
278	3557316485.jpg#2	3557316485.jpg#2r1c	( ( a skateboarder ) ( ( skates ( in ( the pool ) ) ) . ) )	( ( A skate ) ( ( swims ( in ( the pool ) ) ) . ) )	(ROOT (S (NP (DT a) (NN skateboarder)) (VP (VBZ skates) (PP (IN in) (NP (DT the) (NN pool)))) (. .)))	(ROOT (S (NP (DT A) (NN skate)) (VP (VBZ swims) (PP (IN in) (NP (DT the) (NN pool)))) (. .)))	a skateboarder skates in the pool.	A skate swims in the pool.	contradiction	contradiction
279	3557316485.jpg#2	3557316485.jpg#2r1e	( ( a skateboarder ) ( ( skates ( in ( the pool ) ) ) . ) )	( ( A skater ) ( ( is ( in ( the pool ) ) ) . ) )	(ROOT (S (NP (DT a) (NN skateboarder)) (VP (VBZ skates) (PP (IN in) (NP (DT the) (NN pool)))) (. .)))	(ROOT (S (NP (DT A) (NN skater)) (VP (VBZ is) (PP (IN in) (NP (DT the) (NN pool)))) (. .)))	a skateboarder skates in the pool.	A skater is in the pool.	entailment	entailment
